i,U,K,Px,Py,Pz,Ne
122,-57845982.69072357,29523298.564927023,-5305.6889532759,8574.259819911946,-4676.433495417638,13.0
123,-57828260.86198483,29515223.80718047,-5305.688953275859,8574.259819912002,-4676.433495417469,13.0
124,-57810996.50130548,29503690.947813395,-5305.688953275899,8574.259819911851,-4676.433495417592,13.0
125,-57793697.05668337,29494900.95553376,-5305.688953275862,8574.259819911935,-4676.433495417634,13.0
126,-57777503.502558865,29484889.32525422,-5305.688953275866,8574.259819911904,-4676.433495417602,13.0
127,-57761314.12059583,29477162.448073246,-5305.688953275857,8574.259819912017,-4676.433495417648,13.0
128,-57745971.86399004,29470587.327898286,-5305.688953275856,8574.259819911977,-4676.433495417614,13.0
129,-57731339.95964338,29469711.081120268,-5305.688953275812,8574.259819911884,-4676.433495417658,13.0
130,-57716528.10711594,29460458.786646098,-5305.688953275844,8574.259819911964,-4676.43349541761,13.0
131,-57702288.66377552,29452569.71545653,-5305.688953275895,8574.259819911977,-4676.433495417618,13.0
132,-57688355.59494209,29441150.239169944,-5305.688953275831,8574.259819911975,-4676.433495417676,13.0
133,-57674987.256766036,29443249.553987026,-5305.688953275964,8574.259819911926,-4676.433495417587,13.0
134,-57662546.06012624,29468207.944154155,-5305.688953275789,8574.259819911913,-4676.433495417584,13.0
135,-57650253.901208684,29474688.056973994,-5305.688953275841,8574.259819911891,-4676.433495417652,13.0
136,-57638424.397042505,29495609.01176161,-5305.68895327583,8574.259819912035,-4676.433495417608,13.0
137,-57627248.57946263,29493000.099230655,-5305.688953275925,8574.259819911946,-4676.4334954176275,13.0
138,-57616871.623536125,29530263.354393985,-5305.688953275874,8574.259819911927,-4676.433495417603,13.0
139,-57607343.192003235,29516521.23271332,-5305.688953275788,8574.259819911937,-4676.433495417634,15.0
140,-57597605.88153093,29510590.952755533,-5305.688953275877,8574.259819911904,-4676.433495417649,15.0
141,-57588967.469361365,29512571.06158471,-5305.688953275913,8574.259819911982,-4676.433495417557,15.0
142,-57581028.74436465,29529469.315009654,-5305.688953275909,8574.259819912024,-4676.433495417638,15.0
143,-57573415.36400763,29535738.57455665,-5305.68895327579,8574.25981991195,-4676.433495417637,16.0
144,-57566592.20925165,29533513.894296966,-5305.688953275841,8574.259819911906,-4676.4334954175765,16.0
145,-57560343.00806151,29537761.510798045,-5305.688953275894,8574.259819911884,-4676.433495417608,16.0
146,-57555160.078171104,29539422.767808963,-5305.688953275844,8574.25981991191,-4676.433495417576,16.0
147,-57550153.23232875,29546749.948149066,-5305.688953275823,8574.25981991197,-4676.433495417618,16.0
148,-57545166.46585793,29546828.544291936,-5305.688953275862,8574.259819911907,-4676.43349541762,16.0
149,-57540099.03131762,29544016.0828488,-5305.688953275907,8574.259819911991,-4676.4334954175465,16.0
150,-57535634.246247396,29542878.07930701,-5305.68895327587,8574.259819912002,-4676.433495417663,16.0
151,-57530887.92460973,29544979.376135238,-5305.688953275902,8574.259819912038,-4676.433495417606,16.0
152,-57525805.84959762,29556226.653603613,-5305.688953275886,8574.259819911871,-4676.433495417607,16.0
153,-57520660.35469665,29564563.196844704,-5305.688953275864,8574.25981991204,-4676.4334954175565,16.0
154,-57515665.45775823,29562927.368718684,-5305.688953275875,8574.259819911978,-4676.433495417586,16.0
155,-57510928.134991065,29586980.93267923,-5305.6889532758205,8574.259819911887,-4676.433495417598,16.0
156,-57505252.47636236,29563648.18941038,-5305.688953275857,8574.259819911967,-4676.433495417599,18.0
157,-57499554.19189405,29574073.45696021,-5305.688953275832,8574.25981991203,-4676.433495417605,18.0
158,-57493444.969532035,29584749.553134188,-5305.688953275855,8574.259819911931,-4676.433495417582,18.0
159,-57488279.753279164,29587355.233505733,-5305.688953275864,8574.259819912044,-4676.433495417586,18.0
160,-57482877.68558659,29596284.21431308,-5305.688953275857,8574.259819911931,-4676.433495417603,18.0
161,-57477554.59620148,29603455.84460987,-5305.6889532758505,8574.259819912044,-4676.433495417586,18.0
162,-57471791.32545164,29618557.880383648,-5305.688953275874,8574.259819911946,-4676.433495417624,18.0
163,-57465971.71313217,29630433.32828406,-5305.688953275886,8574.259819912008,-4676.433495417652,18.0
164,-57460125.86018523,29627809.77826049,-5305.688953275842,8574.259819911993,-4676.433495417551,18.0
165,-57453982.42071477,29646821.97240739,-5305.6889532758905,8574.259819912011,-4676.4334954175365,20.0
166,-57444394.78860363,29634205.961288877,-5305.688953275937,8574.25981991194,-4676.433495417633,22.0
167,-57436304.02002444,29638627.139191333,-5305.688953275876,8574.259819911838,-4676.433495417634,22.0
168,-57428435.645275585,29637369.196211092,-5305.688953275844,8574.259819911991,-4676.433495417642,22.0
169,-57419568.43217266,29637130.909911003,-5305.688953275948,8574.259819911895,-4676.433495417566,22.0
170,-57411192.8626249,29636162.594195567,-5305.688953275911,8574.259819911898,-4676.433495417692,22.0
171,-57402150.08405188,29642039.845662303,-5305.68895327579,8574.259819911984,-4676.4334954176375,22.0
172,-57393125.93245749,29658665.107947893,-5305.688953275851,8574.259819912,-4676.433495417577,24.0
173,-57381906.44690392,29630001.071508102,-5305.68895327591,8574.259819911958,-4676.433495417571,26.0
174,-57371414.68755908,29638358.100759476,-5305.688953275926,8574.259819911973,-4676.433495417577,26.0
175,-57361067.78559422,29667163.240489773,-5305.68895327585,8574.25981991187,-4676.433495417589,26.0
176,-57351005.751002766,29662778.704005044,-5305.688953275918,8574.25981991181,-4676.433495417602,26.0
177,-57341473.35464607,29659674.02222759,-5305.688953275772,8574.259819911918,-4676.433495417588,26.0
178,-57332490.4836518,29656983.655755114,-5305.688953275863,8574.259819911966,-4676.433495417555,28.0
179,-57320812.50746755,29651646.210749444,-5305.68895327598,8574.25981991203,-4676.433495417639,28.0
180,-57310448.12545598,29651040.366603144,-5305.688953275939,8574.259819911967,-4676.433495417534,30.0
181,-57299385.576109536,29655786.395027194,-5305.688953275841,8574.259819911982,-4676.433495417656,30.0
182,-57288812.59255105,29654554.000001885,-5305.688953275877,8574.25981991204,-4676.433495417552,30.0
183,-57277620.82071404,29655364.146890413,-5305.688953275901,8574.259819911926,-4676.433495417609,30.0
184,-57266695.367595986,29650867.314622223,-5305.688953275871,8574.259819911955,-4676.433495417549,30.0
185,-57255174.318703294,29648135.63604311,-5305.688953275858,8574.259819911831,-4676.433495417543,30.0
186,-57244043.84238564,29641128.06462778,-5305.688953275892,8574.259819911966,-4676.4334954176475,30.0
187,-57231431.095542185,29639482.21201951,-5305.688953275845,8574.25981991192,-4676.43349541764,30.0
188,-57218641.775171556,29629913.713780914,-5305.688953275828,8574.259819912,-4676.433495417603,30.0
189,-57204813.39940609,29620101.809264004,-5305.6889532758605,8574.259819911982,-4676.4334954175965,30.0
190,-57190083.825264946,29613946.308609333,-5305.688953275878,8574.259819911942,-4676.433495417601,30.0
191,-57174823.866270356,29611052.353539303,-5305.688953275887,8574.25981991202,-4676.433495417623,30.0
192,-57159219.60705265,29616255.45164428,-5305.6889532758,8574.2598199121,-4676.4334954176,30.0
193,-57142436.79294483,29588368.856893297,-5305.688953275878,8574.259819911978,-4676.433495417616,32.0
194,-57125756.408115946,29580619.30684276,-5305.688953275877,8574.259819911951,-4676.433495417615,32.0
195,-57108291.930089496,29594345.655203864,-5305.6889532759005,8574.259819911938,-4676.433495417589,32.0
196,-57090042.88662245,29600635.74825926,-5305.6889532758105,8574.259819911975,-4676.433495417623,34.0
197,-57071098.44229342,29560705.772051003,-5305.6889532758905,8574.259819911984,-4676.433495417579,36.0
198,-57051561.80955369,29548737.77986651,-5305.688953275848,8574.259819912024,-4676.433495417572,36.0
199,-57031871.73361365,29535673.82660418,-5305.688953275884,8574.259819912057,-4676.433495417602,36.0
200,-57012749.65064747,29522120.339665007,-5305.688953275905,8574.259819912037,-4676.433495417607,36.0
