1.7655581255e-02,4.0337627744e-03,-2.0529688841e-02
6.4473001707e-03,2.2815089965e-02,8.2914950100e-03
-2.3582451460e-02,-2.1195696997e-02,8.2289446049e-03
6.0724066464e-02,2.1527510318e-02,1.3576493122e-02
3.2762303216e-03,4.1557405322e-04,1.6599258177e-02
1.5705035662e-02,9.2029983738e-03,-2.0844805232e-02
1.3153931211e-02,6.6009529355e-03,-2.6099795862e-02
-7.6932965023e-03,1.6033319126e-02,-5.5574529860e-03
2.2993280784e-03,-1.6253020444e-02,-9.0894745763e-04
3.2999494765e-03,-4.0591915058e-04,-1.7148353125e-03
1.1389832056e-03,-2.6375117831e-04,-1.3088030129e-02
-2.7068574835e-03,4.0345579596e-03,2.0856200774e-02
-3.3946859400e-03,-1.1388348118e-02,2.0412716540e-02
4.2071333071e-03,2.7619616507e-03,4.7688505451e-03
-5.9890176841e-02,-4.0519990009e-02,1.0152925293e-02
4.4717132966e-03,2.3253457636e-04,1.6228051501e-02
-1.2192036074e-02,-1.9783021436e-02,2.2623449386e-03
1.5615468942e-02,-3.6184676723e-03,1.0406825798e-02
1.5016672083e-02,1.4049518416e-02,1.0723786088e-02
1.3180287525e-02,-9.0675828559e-03,1.7903637563e-02
-1.8575303843e-03,2.6318458460e-02,2.2241871272e-02
-1.3147241725e-02,1.1533601849e-02,-1.1934106108e-02
5.7091746533e-04,-1.2494210038e-02,1.0190893176e-02
6.6696431355e-03,5.9770919764e-05,1.4119849259e-02
1.0312153035e-02,2.1468083040e-03,5.3171710915e-03
-1.0214197286e-03,-3.5816508098e-03,3.6809057580e-03
-2.3116787087e-02,-8.6069179173e-03,-5.1218830346e-03
-2.7628517311e-02,-6.0340828423e-03,-8.1502826784e-03
1.4540087804e-02,1.0969654132e-03,1.6537652622e-02
-9.5757790295e-03,-1.3121681452e-02,-1.0499793804e-02
-1.2798184751e-03,-1.1390044285e-02,5.7072553225e-03
-7.7272422498e-03,7.4849119794e-03,3.8917483072e-03
2.1224527361e-04,1.4428397062e-03,2.3264464023e-02
2.6213375691e-02,-1.8536291362e-02,-2.5540584281e-02
-2.3306581219e-02,-2.7246751825e-02,2.5007202729e-03
-1.5179561212e-02,-1.4309274059e-03,-1.4173481665e-02
-1.2044651620e-02,8.2431396790e-03,-1.8721697917e-02
-2.3220456284e-02,4.8173997884e-03,4.6948626566e-03
-1.3586823711e-02,1.5069668583e-02,-7.6722106816e-03
-6.9371852913e-03,-1.4239858066e-02,-1.0380499668e-02
-1.4567400139e-02,1.6081756412e-02,2.6988524583e-02
1.3677797965e-02,-1.9917952212e-02,-1.4654301085e-02
-4.0862246564e-03,-1.6141751353e-02,-1.9011265964e-02
2.1529137973e-03,4.3441766610e-04,-2.1123999293e-02
2.7811565323e-02,3.3400417410e-03,-1.3754625072e-02
1.6496434239e-02,1.8715475280e-02,1.4186951342e-03
-9.9475431590e-03,-1.6886189811e-02,-4.5172434760e-03
-1.2356719184e-02,1.7974470908e-02,-1.2466299190e-02
-1.5129189125e-02,1.9906616205e-02,-5.5708986368e-03
1.1398449139e-02,1.8728257184e-02,-5.6588585363e-03
9.4323466604e-03,9.0421944667e-03,-8.2700292312e-03
-1.1005508524e-03,-1.6976182148e-02,7.4217709326e-04
